event_id,timestamp,latitude,longitude,water_depth_cm,rainfall_mm,duration_hrs,road_id,ward,affected_area_sqm
EVT01031,2016-12-08 00:00,19.09456,72.79679,13.0,36.2,11.9,R0283,Ward_18,36323.0
EVT01032,2015-10-12 00:00,19.00628,72.91374,21.2,79.5,19.1,R0326,Ward_11,12377.0
EVT01033,2015-11-07 00:00,19.08483,72.8679,19.7,61.3,20.7,R0028,Ward_10,33275.0
EVT01034,2019-09-02 00:00,19.26936,72.93006,12.1,36.7,24.0,R0143,Ward_11,42502.0
EVT01035,2019-06-30 00:00,19.26252,72.99428,0.5,5.1,2.7,R0157,Ward_24,15061.0
EVT01036,2019-02-02 00:00,18.87909,72.99569,0.2,0.0,5.2,R0047,Ward_5,46577.0
EVT01037,2019-06-24 00:00,19.11116,72.96586,0.6,0.0,3.6,R0499,Ward_9,38423.0
EVT01038,2021-11-16 00:00,18.99732,72.79846,55.0,178.4,5.9,R0409,Ward_3,11653.0
EVT01039,2021-08-01 00:00,18.98061,72.96354,0.9,0.0,18.4,R0467,Ward_3,40598.0
EVT01040,2023-02-27 00:00,19.08957,72.90279,6.6,19.8,13.6,R0464,Ward_18,32929.0
EVT01041,2015-11-14 00:00,18.91017,72.86284,17.8,61.4,8.2,R0449,Ward_14,4739.0
EVT01042,2016-12-12 00:00,19.00331,72.94045,3.4,16.7,2.6,R0485,Ward_19,300.0
EVT01043,2019-06-19 00:00,19.22656,72.77978,12.6,50.0,10.3,R0054,Ward_9,8024.0
EVT01044,2018-03-11 00:00,19.24586,72.97586,1.1,1.7,2.9,R0086,Ward_6,32459.0
EVT01045,2022-06-27 00:00,19.09761,72.96934,2.2,5.1,19.7,R0240,Ward_7,36465.0
EVT01046,2023-01-25 00:00,18.92066,72.93971,3.3,17.0,12.7,R0208,Ward_1,34102.0
EVT01047,2023-08-07 00:00,19.22003,72.90264,7.1,43.3,18.9,R0096,Ward_16,27423.0
EVT01048,2022-11-22 00:00,18.89375,72.81853,14.0,35.7,9.9,R0422,Ward_17,14706.0
EVT01049,2020-01-11 00:00,18.92448,72.99396,0.3,6.4,21.9,R0147,Ward_9,12527.0
EVT01050,2020-02-16 00:00,19.21246,72.79867,18.3,44.6,6.9,R0309,Ward_16,172.0
EVT01051,2023-10-15 00:00,18.91584,72.90587,12.0,33.3,6.8,R0065,Ward_19,9299.0
EVT01052,2022-12-09 00:00,19.12633,72.79759,12.1,25.8,6.7,R0364,Ward_2,11620.0
EVT01053,2016-03-22 00:00,18.97,72.78071,21.1,64.8,16.7,R0068,Ward_7,13900.0
EVT01054,2017-10-08 00:00,18.91505,72.77065,12.8,45.4,17.5,R0424,Ward_23,787.0
EVT01055,2017-01-12 00:00,18.91278,72.81746,18.8,59.0,4.4,R0331,Ward_4,43453.0
EVT01056,2022-10-23 00:00,19.00004,72.86456,6.6,35.2,12.9,R0140,Ward_15,33190.0
EVT01057,2019-10-12 00:00,19.2131,72.80356,6.8,26.0,9.1,R0445,Ward_22,42920.0
EVT01058,2018-06-26 00:00,19.13492,72.88268,8.4,25.7,11.1,R0129,Ward_1,21721.0
EVT01059,2016-01-31 00:00,18.93344,72.94972,1.4,20.6,18.2,R0268,Ward_10,10272.0
EVT01060,2018-08-04 00:00,18.91417,72.83606,14.4,25.4,7.4,R0218,Ward_1,23714.0
EVT01061,2020-07-05 00:00,19.17505,72.78502,20.6,57.3,9.0,R0329,Ward_8,22522.0
EVT01062,2020-10-05 00:00,19.14537,72.83339,2.1,2.8,23.2,R0138,Ward_6,24069.0
EVT01063,2024-03-04 00:00,19.04525,72.8007,18.6,71.8,6.4,R0248,Ward_13,11022.0
EVT01064,2017-01-13 00:00,19.24941,72.88723,1.1,7.5,3.5,R0369,Ward_12,26149.0
EVT01065,2022-10-18 00:00,19.14596,72.83252,10.2,33.8,12.9,R0158,Ward_24,20245.0
EVT01066,2016-08-12 00:00,18.89519,72.99015,0.4,0.0,6.5,R0144,Ward_9,40505.0
EVT01067,2021-08-25 00:00,19.17309,72.92374,12.4,40.0,20.7,R0294,Ward_17,46099.0
EVT01068,2015-06-14 00:00,19.12101,72.99481,0.8,0.0,4.4,R0010,Ward_11,38448.0
EVT01069,2019-03-29 00:00,19.17787,72.86654,6.8,23.4,1.0,R0099,Ward_6,5512.0
EVT01070,2018-03-25 00:00,18.99254,72.94576,5.1,22.1,17.0,R0139,Ward_19,10053.0
EVT01071,2022-02-28 00:00,19.03078,72.96364,4.4,6.8,14.0,R0182,Ward_4,19058.0
EVT01072,2019-01-21 00:00,19.11985,72.97476,0.6,3.6,2.1,R0172,Ward_12,23622.0
EVT01073,2017-12-19 00:00,18.96647,72.84669,10.8,24.0,10.9,R0287,Ward_1,34517.0
EVT01074,2018-01-03 00:00,18.91128,72.97606,3.3,33.6,10.4,R0022,Ward_7,23407.0
EVT01075,2016-07-25 00:00,19.08399,72.93988,4.3,15.7,16.7,R0499,Ward_18,22120.0
EVT01076,2017-11-11 00:00,18.92429,72.93975,4.4,10.6,9.5,R0018,Ward_9,684.0
EVT01077,2018-07-23 00:00,19.105,72.79766,3.5,0.0,15.8,R0455,Ward_15,44666.0
EVT01078,2022-04-10 00:00,18.90739,72.98242,0.3,0.0,3.7,R0412,Ward_9,39576.0
EVT01079,2023-12-12 00:00,19.08476,72.91469,2.4,8.6,6.5,R0243,Ward_23,13926.0
EVT01080,2023-08-02 00:00,18.93682,72.94419,8.2,24.8,1.1,R0431,Ward_16,40872.0
EVT01081,2019-02-14 00:00,18.95654,72.86472,12.4,33.7,3.3,R0257,Ward_19,11544.0
EVT01082,2023-03-23 00:00,19.10027,72.77002,15.4,46.6,9.0,R0182,Ward_15,27859.0
EVT01083,2022-06-13 00:00,18.93572,72.93995,3.5,2.7,14.1,R0341,Ward_9,9708.0
EVT01084,2015-12-03 00:00,19.19893,72.82387,13.7,42.7,17.8,R0100,Ward_7,9962.0
EVT01085,2020-06-15 00:00,18.988,72.78409,29.4,99.5,6.2,R0068,Ward_2,5982.0
EVT01086,2022-06-12 00:00,19.2349,72.81696,2.0,18.5,18.4,R0389,Ward_10,41754.0
EVT01087,2017-03-13 00:00,19.04273,72.92822,2.4,0.0,11.9,R0003,Ward_6,18789.0
EVT01088,2020-02-16 00:00,19.08321,72.92742,1.4,0.3,3.5,R0391,Ward_6,10668.0
EVT01089,2017-12-26 00:00,18.9315,72.79494,5.3,14.1,17.1,R0085,Ward_9,35713.0
EVT01090,2021-05-14 00:00,19.15549,72.97328,3.6,11.0,22.8,R0477,Ward_19,44959.0
EVT01091,2020-06-29 00:00,19.23686,72.99641,0.3,6.6,4.6,R0304,Ward_18,33060.0
EVT01092,2017-05-06 00:00,18.95624,72.87328,6.8,16.9,15.1,R0406,Ward_15,14031.0
EVT01093,2023-08-22 00:00,18.97409,72.81925,37.5,108.0,19.4,R0427,Ward_1,9894.0
EVT01094,2020-08-17 00:00,18.98821,72.94769,0.9,0.0,22.3,R0447,Ward_19,5856.0
EVT01095,2017-12-28 00:00,19.14781,72.97719,0.6,2.3,18.0,R0273,Ward_4,28047.0
EVT01096,2023-05-28 00:00,19.02784,72.91942,9.0,28.8,18.0,R0069,Ward_2,25946.0
EVT01097,2016-10-30 00:00,19.08561,72.82331,12.8,28.0,6.5,R0025,Ward_17,42929.0
EVT01098,2021-06-16 00:00,19.08747,72.78706,33.4,105.9,13.7,R0173,Ward_17,26925.0
EVT01099,2016-12-09 00:00,18.97386,72.84638,4.7,6.2,20.0,R0022,Ward_14,24576.0
EVT01100,2024-04-09 00:00,19.20516,72.80213,23.4,57.6,6.1,R0325,Ward_3,25946.0
EVT01101,2023-07-01 00:00,19.11994,72.78643,14.2,47.3,15.6,R0041,Ward_24,38031.0
EVT01102,2019-03-15 00:00,19.05436,72.92671,0.7,2.1,1.7,R0391,Ward_1,39024.0
EVT01103,2023-07-10 00:00,19.18012,72.9289,2.4,7.3,1.7,R0165,Ward_6,37902.0
EVT01104,2016-05-04 00:00,19.19319,72.90474,7.8,9.1,16.8,R0246,Ward_4,22005.0
EVT01105,2016-01-21 00:00,19.22772,72.91894,1.5,8.5,19.1,R0383,Ward_20,1389.0
EVT01106,2019-08-31 00:00,18.92991,72.85127,10.1,25.4,16.5,R0406,Ward_17,32316.0
EVT01107,2016-05-14 00:00,19.17101,72.82998,21.2,55.9,13.6,R0075,Ward_20,33440.0
EVT01108,2021-04-09 00:00,19.08601,72.83605,26.0,92.0,21.9,R0039,Ward_5,8869.0
EVT01109,2024-04-02 00:00,19.17529,72.88533,9.4,25.0,2.0,R0194,Ward_16,2115.0
EVT01110,2022-02-18 00:00,19.04388,72.77604,21.0,50.5,2.1,R0338,Ward_9,44301.0
EVT01111,2016-05-29 00:00,19.02116,72.91643,9.4,25.8,9.3,R0264,Ward_9,26549.0
EVT01112,2018-01-21 00:00,19.03207,72.89949,0.8,6.2,10.5,R0408,Ward_9,25633.0
EVT01113,2015-12-18 00:00,19.26627,72.855,6.5,15.7,9.4,R0420,Ward_6,39278.0
EVT01114,2023-06-04 00:00,19.02013,72.77963,16.5,47.5,1.9,R0240,Ward_2,20396.0
EVT01115,2022-04-20 00:00,18.96616,72.90848,1.4,0.0,13.8,R0316,Ward_12,39348.0
EVT01116,2022-07-20 00:00,18.8768,72.91361,8.8,20.0,22.9,R0438,Ward_17,9320.0
EVT01117,2015-12-10 00:00,18.89581,72.8316,27.1,69.1,22.3,R0443,Ward_13,12715.0
EVT01118,2021-05-07 00:00,19.08143,72.97475,2.4,9.3,18.0,R0133,Ward_21,36691.0
EVT01119,2021-07-21 00:00,19.25486,72.91807,1.1,19.8,22.8,R0255,Ward_8,25832.0
EVT01120,2021-05-04 00:00,19.02124,72.94569,7.7,38.7,15.9,R0204,Ward_9,12187.0
EVT01121,2019-11-25 00:00,19.1392,72.80255,8.7,34.8,15.2,R0151,Ward_24,8626.0
EVT01122,2023-08-10 00:00,19.09857,72.92398,3.0,14.2,8.1,R0152,Ward_6,1133.0
EVT01123,2016-11-16 00:00,19.22178,72.94399,9.5,19.0,9.5,R0371,Ward_17,21601.0
EVT01124,2018-03-28 00:00,18.91164,72.99098,0.2,0.8,2.9,R0447,Ward_2,41120.0
EVT01125,2019-10-14 00:00,18.98665,72.99591,0.3,0.0,4.6,R0484,Ward_12,37907.0
EVT01126,2019-12-08 00:00,19.21651,72.77973,2.5,11.4,19.1,R0369,Ward_22,18515.0
EVT01127,2017-07-25 00:00,19.08739,72.813,31.7,78.8,23.1,R0466,Ward_24,1261.0
EVT01128,2020-01-10 00:00,18.90384,72.85677,10.8,47.7,19.2,R0441,Ward_10,25698.0
EVT01129,2015-09-01 00:00,19.25399,72.89198,9.8,30.3,18.8,R0374,Ward_4,18482.0
EVT01130,2017-05-31 00:00,19.09244,72.88522,9.1,47.0,20.1,R0141,Ward_11,36302.0
EVT01131,2023-03-26 00:00,18.9237,72.91032,1.8,0.0,2.4,R0352,Ward_11,1973.0
EVT01132,2018-09-06 00:00,19.14473,72.78323,10.1,17.7,6.5,R0469,Ward_7,10526.0
EVT01133,2021-04-25 00:00,19.17602,72.85166,10.7,14.3,6.9,R0161,Ward_23,6197.0
EVT01134,2016-07-23 00:00,19.16138,72.95554,0.4,13.0,3.1,R0364,Ward_20,22792.0
EVT01135,2016-10-19 00:00,19.05658,72.97208,0.7,9.8,13.5,R0310,Ward_7,12131.0
EVT01136,2020-12-08 00:00,18.90657,72.92612,5.9,31.8,6.0,R0207,Ward_21,16219.0
EVT01137,2015-10-21 00:00,18.96029,72.97295,3.6,3.0,17.6,R0489,Ward_3,45915.0
EVT01138,2023-12-02 00:00,19.11475,72.88612,7.9,30.5,23.1,R0199,Ward_4,23139.0
EVT01139,2021-08-11 00:00,19.07027,72.86366,3.8,20.1,17.6,R0268,Ward_1,633.0
EVT01140,2015-09-29 00:00,18.94393,72.95868,1.8,0.0,14.5,R0171,Ward_14,5690.0
EVT01141,2015-07-24 00:00,18.92116,72.90736,2.9,10.6,6.6,R0193,Ward_11,23666.0
EVT01142,2018-08-05 00:00,19.15114,72.83069,22.3,69.9,19.9,R0305,Ward_4,48022.0
EVT01143,2022-05-18 00:00,19.23317,72.98083,2.2,16.4,16.6,R0200,Ward_12,30526.0
EVT01144,2016-04-08 00:00,19.00832,72.97375,1.6,12.1,8.2,R0036,Ward_4,43555.0
EVT01145,2016-08-19 00:00,19.12572,72.90226,13.4,43.6,13.4,R0115,Ward_8,19910.0
EVT01146,2021-12-28 00:00,19.06094,72.96276,5.7,12.5,4.2,R0208,Ward_7,8613.0
EVT01147,2022-03-20 00:00,19.15918,72.98657,1.3,0.0,14.8,R0075,Ward_3,12083.0
EVT01148,2016-04-10 00:00,18.98001,72.84767,22.3,65.4,3.1,R0478,Ward_2,34801.0
EVT01149,2021-03-29 00:00,19.21291,72.83761,28.3,88.0,13.3,R0481,Ward_24,2238.0
EVT01150,2024-04-18 00:00,19.01673,72.77489,10.1,24.4,8.8,R0252,Ward_13,21491.0
EVT01151,2021-03-28 00:00,19.25652,72.94106,4.8,23.9,17.0,R0059,Ward_24,6526.0
EVT01152,2015-11-20 00:00,19.18212,72.77413,23.0,85.7,22.7,R0447,Ward_2,26061.0
EVT01153,2022-03-24 00:00,18.95127,72.85984,6.6,12.2,3.0,R0446,Ward_1,19376.0
EVT01154,2023-10-09 00:00,19.14396,72.78672,13.6,45.8,5.9,R0487,Ward_6,38403.0
EVT01155,2015-12-31 00:00,18.97161,72.84832,2.6,33.7,19.8,R0260,Ward_18,9252.0
EVT01156,2020-11-08 00:00,19.09882,72.88164,1.0,23.2,10.8,R0287,Ward_21,45131.0
EVT01157,2018-05-16 00:00,19.11847,72.9963,0.3,0.0,7.7,R0493,Ward_2,5880.0
EVT01158,2024-04-25 00:00,18.9916,72.89754,5.5,28.5,13.1,R0229,Ward_7,17196.0
EVT01159,2021-08-01 00:00,18.96497,72.96845,2.7,9.0,17.9,R0270,Ward_5,20432.0
EVT01160,2022-04-22 00:00,18.95478,72.91838,1.5,2.6,17.6,R0027,Ward_4,33385.0
EVT01161,2022-03-16 00:00,19.05061,72.92961,2.6,24.9,19.9,R0259,Ward_12,49660.0
EVT01162,2018-08-29 00:00,19.10234,72.78491,8.9,3.2,7.6,R0093,Ward_1,35761.0
EVT01163,2017-04-09 00:00,19.05124,72.82871,3.8,22.1,10.3,R0306,Ward_23,28682.0
EVT01164,2022-06-01 00:00,19.24704,72.86677,10.9,22.3,14.2,R0192,Ward_22,14891.0
EVT01165,2022-02-22 00:00,19.09108,72.90907,7.7,39.6,18.2,R0346,Ward_22,38078.0
EVT01166,2021-04-08 00:00,19.21168,72.79062,9.3,24.8,7.8,R0274,Ward_12,29006.0
EVT01167,2017-01-22 00:00,19.12471,72.90082,2.7,5.0,8.6,R0052,Ward_10,1162.0
EVT01168,2022-05-09 00:00,19.07018,72.84121,9.4,20.0,19.2,R0438,Ward_7,47669.0
EVT01169,2024-03-01 00:00,19.22622,72.79492,27.6,61.6,19.6,R0114,Ward_10,39048.0
EVT01170,2021-09-26 00:00,19.18051,72.86887,6.1,20.8,13.9,R0480,Ward_2,20450.0
EVT01171,2020-09-19 00:00,19.14987,72.99771,0.1,16.6,4.6,R0327,Ward_4,22913.0
EVT01172,2022-08-12 00:00,19.03708,72.97507,1.1,10.4,11.2,R0383,Ward_7,15544.0
EVT01173,2021-03-30 00:00,19.24721,72.93661,1.9,2.9,15.0,R0166,Ward_22,33161.0
EVT01174,2021-03-31 00:00,19.23314,72.91954,19.6,61.6,4.2,R0459,Ward_18,37875.0
EVT01175,2015-06-13 00:00,19.20439,72.99562,0.4,0.0,21.6,R0491,Ward_14,44375.0
EVT01176,2023-03-18 00:00,18.91712,72.80276,1.3,12.0,14.0,R0222,Ward_11,1594.0
EVT01177,2019-12-20 00:00,19.19183,72.95034,1.6,5.3,14.6,R0183,Ward_18,33860.0
EVT01178,2024-03-14 00:00,19.04366,72.83119,22.9,74.0,13.7,R0293,Ward_13,17301.0
EVT01179,2017-11-04 00:00,19.12214,72.9824,2.1,14.3,1.3,R0246,Ward_14,5003.0
EVT01180,2024-01-04 00:00,19.20225,72.97293,2.5,1.5,5.4,R0270,Ward_11,28618.0
EVT01181,2018-03-28 00:00,19.26219,72.9426,5.1,4.5,20.4,R0397,Ward_9,19994.0
EVT01182,2024-01-31 00:00,18.92958,72.90515,8.6,25.2,8.1,R0260,Ward_9,31339.0
EVT01183,2017-04-03 00:00,18.88622,72.77677,5.4,12.4,12.0,R0114,Ward_1,425.0
EVT01184,2019-10-18 00:00,19.21088,72.86988,5.9,25.4,21.9,R0199,Ward_3,49922.0
EVT01185,2019-10-03 00:00,18.91671,72.99532,0.1,0.0,12.6,R0038,Ward_3,33449.0
EVT01186,2015-09-13 00:00,19.19573,72.84701,22.0,57.6,2.1,R0033,Ward_13,26438.0
EVT01187,2018-09-13 00:00,19.11483,72.83423,9.1,31.0,15.5,R0037,Ward_24,16137.0
EVT01188,2022-06-22 00:00,19.05125,72.94794,4.7,19.5,13.0,R0446,Ward_19,47476.0
EVT01189,2015-12-24 00:00,19.12683,72.9142,14.5,47.3,17.8,R0112,Ward_21,14062.0
EVT01190,2020-05-18 00:00,18.87673,72.88391,12.8,31.4,14.8,R0200,Ward_6,3003.0
EVT01191,2023-07-22 00:00,19.24717,72.97365,6.0,21.0,10.3,R0441,Ward_14,33603.0
EVT01192,2021-08-23 00:00,19.10852,72.84925,18.5,51.8,19.4,R0381,Ward_16,36277.0
EVT01193,2015-12-13 00:00,19.2004,72.98225,1.8,22.3,23.6,R0289,Ward_23,46631.0
EVT01194,2015-09-02 00:00,18.89672,72.94888,3.3,1.9,10.1,R0268,Ward_22,26723.0
EVT01195,2017-09-08 00:00,18.89686,72.81491,6.7,29.1,11.4,R0045,Ward_5,47714.0
EVT01196,2017-05-02 00:00,18.99568,72.93443,2.9,12.8,5.7,R0468,Ward_13,5525.0
EVT01197,2015-07-14 00:00,19.08787,72.7882,17.2,58.2,5.7,R0460,Ward_6,33934.0
EVT01198,2019-09-03 00:00,18.90144,72.80758,9.1,20.6,3.6,R0384,Ward_14,11975.0
EVT01199,2016-11-24 00:00,19.07532,72.92402,1.4,15.8,11.8,R0279,Ward_19,48824.0
EVT01200,2020-06-06 00:00,19.02039,72.81379,49.3,142.3,2.7,R0341,Ward_18,14907.0
EVT01201,2017-04-21 00:00,18.97584,72.78131,2.6,1.5,20.9,R0165,Ward_2,7128.0
EVT01202,2016-06-22 00:00,19.02824,72.88736,2.7,0.0,10.9,R0145,Ward_2,11902.0
EVT01203,2016-07-21 00:00,18.95196,72.82753,24.6,82.7,10.2,R0273,Ward_4,46391.0
EVT01204,2021-01-06 00:00,19.23202,72.94041,1.8,0.4,16.3,R0087,Ward_6,3851.0
EVT01205,2020-12-04 00:00,19.20358,72.91698,21.2,60.9,21.6,R0301,Ward_18,41383.0
EVT01206,2021-03-28 00:00,18.91094,72.81448,4.0,4.4,22.4,R0214,Ward_6,28669.0
EVT01207,2024-03-17 00:00,19.00606,72.96084,4.9,10.8,17.8,R0310,Ward_15,11770.0
EVT01208,2021-06-18 00:00,19.04041,72.96006,1.6,19.4,6.6,R0058,Ward_17,8943.0
EVT01209,2015-09-28 00:00,19.14261,72.84324,11.8,35.4,8.8,R0293,Ward_15,47992.0
EVT01210,2022-01-05 00:00,18.87917,72.95069,2.0,33.1,13.5,R0325,Ward_14,20199.0
EVT01211,2020-10-11 00:00,19.24084,72.79737,17.2,45.8,17.1,R0206,Ward_16,11874.0
EVT01212,2017-01-21 00:00,19.03203,72.94937,5.3,21.5,20.8,R0007,Ward_12,38250.0
EVT01213,2022-10-20 00:00,19.02045,72.80303,31.4,101.1,20.3,R0092,Ward_8,31496.0
EVT01214,2019-10-29 00:00,19.00116,72.80662,12.6,46.5,16.6,R0337,Ward_12,840.0
EVT01215,2016-08-03 00:00,19.00402,72.99744,0.0,18.4,16.8,R0207,Ward_19,7602.0
EVT01216,2017-05-14 00:00,18.89914,72.9198,9.7,25.2,2.7,R0292,Ward_5,16437.0
EVT01217,2022-01-28 00:00,19.02917,72.87505,6.7,0.0,23.0,R0285,Ward_19,26760.0
EVT01218,2022-05-28 00:00,19.14274,72.8241,11.2,38.7,15.0,R0147,Ward_18,43417.0
EVT01219,2015-11-02 00:00,19.25123,72.79918,27.3,66.2,20.6,R0408,Ward_2,47575.0
EVT01220,2021-06-30 00:00,19.14672,72.82285,10.0,40.7,11.0,R0368,Ward_20,35866.0
EVT01221,2022-09-07 00:00,18.97031,72.99289,0.2,0.0,4.0,R0451,Ward_20,16952.0
EVT01222,2022-06-22 00:00,19.16417,72.88781,20.0,56.6,2.5,R0043,Ward_10,17404.0
EVT01223,2023-11-02 00:00,19.12043,72.88673,12.2,36.5,22.0,R0355,Ward_21,22126.0
EVT01224,2021-07-07 00:00,19.01278,72.81118,5.0,9.1,10.2,R0199,Ward_16,9880.0
EVT01225,2015-09-16 00:00,19.17764,72.92105,20.2,74.4,22.5,R0231,Ward_9,19084.0
EVT01226,2023-06-25 00:00,18.9012,72.91123,16.6,39.0,15.4,R0498,Ward_15,24795.0
EVT01227,2017-02-04 00:00,19.08288,72.85843,3.0,1.6,20.7,R0294,Ward_14,25340.0
EVT01228,2016-11-12 00:00,19.15742,72.8054,25.0,70.3,8.4,R0295,Ward_7,24746.0
EVT01229,2021-05-19 00:00,19.16991,72.95182,9.0,8.3,8.3,R0268,Ward_1,19990.0
EVT01230,2018-01-28 00:00,18.94449,72.9138,3.0,1.5,9.5,R0356,Ward_9,44163.0
EVT01231,2023-11-20 00:00,19.13543,72.96959,0.7,0.0,23.9,R0195,Ward_24,31015.0
EVT01232,2015-10-04 00:00,19.14424,72.90091,17.6,61.2,16.5,R0085,Ward_9,44998.0
EVT01233,2019-08-13 00:00,18.94036,72.94169,6.8,21.2,7.2,R0093,Ward_17,19719.0
EVT01234,2019-05-16 00:00,19.10744,72.8151,4.8,27.2,20.0,R0313,Ward_10,9366.0
EVT01235,2023-01-29 00:00,18.96865,72.98888,0.5,7.3,13.3,R0294,Ward_9,39498.0
EVT01236,2017-08-05 00:00,19.20212,72.82111,26.3,102.3,13.6,R0461,Ward_19,46733.0
EVT01237,2016-04-22 00:00,19.00607,72.80782,20.6,63.0,16.7,R0468,Ward_11,9411.0
EVT01238,2020-10-31 00:00,19.1746,72.93616,1.6,0.0,5.1,R0483,Ward_11,19515.0
EVT01239,2022-01-08 00:00,19.25745,72.80953,13.1,48.8,6.1,R0355,Ward_8,17232.0
EVT01240,2016-07-23 00:00,19.11318,72.92788,13.9,43.8,6.1,R0481,Ward_17,5400.0
EVT01241,2015-09-14 00:00,19.15425,72.85492,10.2,25.3,22.9,R0250,Ward_17,13216.0
EVT01242,2019-01-19 00:00,19.02451,72.96553,6.9,25.7,1.4,R0164,Ward_16,38673.0
EVT01243,2015-07-02 00:00,18.98492,72.83019,36.9,116.6,5.5,R0321,Ward_20,6087.0
EVT01244,2021-11-19 00:00,19.14017,72.88783,3.3,4.6,2.7,R0426,Ward_4,45703.0
EVT01245,2017-08-24 00:00,19.1096,72.80791,13.1,41.6,13.0,R0360,Ward_11,29141.0
EVT01246,2019-07-01 00:00,18.97765,72.77867,4.4,20.4,5.8,R0157,Ward_3,16330.0
EVT01247,2019-02-02 00:00,19.05147,72.84516,12.1,37.1,5.7,R0110,Ward_24,8758.0
EVT01248,2020-02-13 00:00,19.11775,72.81933,8.9,25.0,11.9,R0433,Ward_17,4959.0
EVT01249,2018-12-21 00:00,19.18952,72.87289,24.8,72.0,2.1,R0491,Ward_20,13361.0
EVT01250,2022-08-18 00:00,19.20864,72.93034,8.5,29.4,19.5,R0145,Ward_3,1856.0
EVT01251,2022-04-26 00:00,19.01154,72.87503,3.8,17.1,13.2,R0062,Ward_23,29628.0
EVT01252,2023-08-18 00:00,19.05916,72.78383,5.0,12.0,20.2,R0387,Ward_16,436.0
EVT01253,2021-03-07 00:00,19.01439,72.82405,7.9,23.5,13.1,R0438,Ward_12,20169.0
EVT01254,2021-08-31 00:00,19.22607,72.98509,0.8,0.0,19.6,R0414,Ward_14,20863.0
EVT01255,2021-12-16 00:00,19.25222,72.96873,2.0,7.4,12.6,R0405,Ward_15,26992.0
EVT01256,2016-12-18 00:00,18.98182,72.9684,10.1,36.8,12.3,R0172,Ward_17,16931.0
EVT01257,2021-06-26 00:00,19.16632,72.92394,2.1,0.0,15.5,R0375,Ward_19,21156.0
EVT01258,2024-03-31 00:00,19.01548,72.96936,2.0,10.6,17.4,R0314,Ward_10,8971.0
EVT01259,2016-09-29 00:00,18.92156,72.99034,0.7,0.0,23.3,R0415,Ward_23,21463.0
EVT01260,2015-06-26 00:00,19.00292,72.80131,42.9,126.1,21.3,R0021,Ward_5,40101.0
EVT01261,2022-09-03 00:00,19.019,72.8228,11.8,35.8,21.2,R0037,Ward_8,6643.0
EVT01262,2016-09-17 00:00,19.22095,72.97311,2.8,6.8,19.4,R0444,Ward_11,3555.0
EVT01263,2015-10-17 00:00,18.87223,72.84818,16.5,50.5,13.0,R0324,Ward_21,21342.0
EVT01264,2018-08-06 00:00,19.16526,72.92686,11.6,44.6,8.0,R0435,Ward_17,26287.0
EVT01265,2023-06-14 00:00,19.02323,72.90488,17.2,56.2,12.3,R0255,Ward_23,49524.0
EVT01266,2022-07-24 00:00,18.95883,72.87327,28.4,81.1,19.1,R0368,Ward_10,32193.0
EVT01267,2019-07-10 00:00,18.92988,72.77146,39.1,116.5,20.5,R0378,Ward_23,8469.0
EVT01268,2016-03-12 00:00,19.01753,72.8181,9.8,19.8,13.1,R0412,Ward_6,35408.0
EVT01269,2016-11-29 00:00,19.19309,72.79435,7.1,36.6,5.4,R0032,Ward_5,10089.0
EVT01270,2015-06-30 00:00,18.92729,72.96347,5.6,15.5,15.4,R0319,Ward_3,3043.0
EVT01271,2021-03-29 00:00,19.16532,72.97366,3.8,14.4,6.6,R0134,Ward_16,8092.0
EVT01272,2015-09-08 00:00,19.15702,72.87653,42.2,125.6,13.2,R0392,Ward_16,20261.0
EVT01273,2017-05-25 00:00,19.15247,72.92299,9.8,22.5,19.1,R0460,Ward_12,24056.0
EVT01274,2019-06-27 00:00,18.99834,72.94177,8.9,19.0,13.9,R0136,Ward_16,6870.0
EVT01275,2015-10-12 00:00,18.9319,72.90138,6.3,0.0,8.5,R0316,Ward_3,25595.0
EVT01276,2020-07-01 00:00,19.18021,72.92405,12.4,22.6,9.8,R0336,Ward_18,12130.0
EVT01277,2017-06-14 00:00,18.9109,72.78221,6.3,7.7,17.5,R0491,Ward_4,32306.0
EVT01278,2017-10-28 00:00,18.94022,72.87515,10.8,44.7,5.6,R0403,Ward_23,36442.0
EVT01279,2017-07-02 00:00,19.24032,72.92074,6.5,14.7,23.0,R0474,Ward_1,16359.0
EVT01280,2021-10-08 00:00,18.93902,72.90263,14.9,48.3,21.9,R0109,Ward_24,20656.0
EVT01281,2020-03-15 00:00,18.93848,72.79319,33.9,121.9,19.4,R0336,Ward_19,3861.0
EVT01282,2017-01-10 00:00,18.99128,72.89722,12.7,58.3,6.4,R0085,Ward_11,32701.0
EVT01283,2021-11-21 00:00,19.15099,72.82624,11.3,24.1,20.7,R0276,Ward_7,16078.0
EVT01284,2016-10-13 00:00,19.24588,72.83136,26.1,89.7,12.2,R0330,Ward_15,36882.0
EVT01285,2019-10-28 00:00,19.223,72.82034,12.3,35.9,7.7,R0482,Ward_1,28595.0
EVT01286,2024-02-08 00:00,18.97442,72.8284,32.7,98.7,12.5,R0366,Ward_24,5912.0
EVT01287,2021-12-10 00:00,19.22731,72.90883,6.5,19.4,11.1,R0095,Ward_19,8799.0
EVT01288,2018-03-06 00:00,18.89795,72.78275,8.2,40.1,16.3,R0305,Ward_15,38011.0
